METODO;URI;STATUS;URL;USERAGENT;COOKIE;BROWSER;QSTATUS;SSTATUS;MSTATUS;LSTATUS;ACAO;QREGRA;SREGRA;MREGRA;LREGRA
0;1;2;0;4;0;2;4;0;0,0;0,0;3;4;0;0,0;0,0
0;1;2;1;3;1;4;3;0;0,0;0,0;3;3;0;0,0;0,0
0;1;2;3;1;1;4;1;0;0,0;0,0;3;1;0;0,0;0,0
0;1;3;0;4;1;8;3;0;0,0;0,0;3;3;0;0,0;0,0
0;1;3;1;1;1;1;3;0;0,0;0,0;3;3;0;0,0;0,0
0;1;3;1;2;1;4;16;0;0,0;0,0;3;16;0;0,0;0,0
0;1;3;1;4;0;8;31;0;0,0;0,0;3;31;0;0,0;0,0
0;1;4;1;3;0;8;645;0;0,0;0,0;3;645;0;0,0;0,0
0;1;4;1;3;1;2;1;1;100,0;0;3;1;0;0,0;0,0
0;1;5;0;4;1;4;2920;6;0,20547945205479451;1,0;3;2920;0;0,0;0,0
0;2;0;0;2;1;4;4074;0;0,0;0,0;3;4074;0;0,0;0,0
0;2;0;0;3;1;8;47;0;0,0;0,0;3;47;0;0,0;0,0
0;2;0;0;4;1;2;9;0;0,0;0,0;3;9;0;0,0;0,0
0;2;0;0;5;0;5;1;0;0,0;0,0;3;1;0;0,0;0,0
0;2;0;0;5;1;4;5;0;0,0;0,0;3;5;0;0,0;0,0
0;2;0;1;1;1;6;3;0;0,0;0,0;3;3;0;0,0;0,0
0;2;2;0;5;0;4;57;0;0,0;0,0;3;57;0;0,0;0,0
0;2;2;1;1;0;6;274;0;0,0;0,0;3;274;0;0,0;0,0
0;2;2;1;1;1;8;21;0;0,0;0,0;3;21;0;0,0;0,0
0;2;2;1;3;1;0;1;0;0,0;0,0;3;1;0;0,0;0,0
0;2;2;1;4;0;4;513659;0;0,0;0,0;3;513222;0;0,0;0,0
0;2;2;1;4;0;4;513659;0;0,0;0,0;0;434;0;0,0;0,0
0;2;2;1;4;0;4;513659;0;0,0;0,0;1;3;0;0,0;0,0
0;2;2;1;5;1;2;4073;0;0,0;0,0;3;4073;0;0,0;0,0
0;2;2;3;1;0;1;14;0;0,0;0,0;3;14;0;0,0;0,0
0;2;2;3;2;0;4;298;0;0,0;0,0;3;298;0;0,0;0,0
0;2;2;3;3;0;8;5;0;0,0;0,0;3;5;0;0,0;0,0
0;2;2;3;4;0;2;22;0;0,0;0,0;3;22;0;0,0;0,0
0;2;2;3;4;1;4;5022;0;0,0;0,0;3;5022;0;0,0;0,0
0;2;3;0;2;1;1;1;0;0,0;0,0;3;1;0;0,0;0,0
0;2;3;0;4;1;8;27;0;0,0;0,0;3;27;0;0,0;0,0
0;2;3;0;5;1;1;9;0;0,0;0,0;3;9;0;0,0;0,0
0;2;4;0;4;1;8;67;0;0,0;0,0;3;67;0;0,0;0,0
0;2;4;1;2;1;4;5;0;0,0;0,0;3;5;0;0,0;0,0
0;2;5;0;1;1;1;2;1;50,0;1,0;3;2;0;0,0;0,0
0;2;5;1;1;0;1;1;1;100,0;0;3;1;0;0,0;0,0
0;2;5;1;4;1;4;903;902;99,889258028792909;0;3;903;0;0,0;0,0
0;2;5;1;5;1;8;1;1;100,0;0;3;1;0;0,0;0,0
0;2;5;3;2;1;4;43;43;100,0;0;3;43;0;0,0;0,0
0;2;5;3;4;0;8;3;3;100,0;0;3;3;0;0,0;0,0
0;3;0;0;1;1;1;1;0;0,0;0,0;3;1;0;0,0;0,0
0;3;2;0;1;1;8;5;0;0,0;0,0;3;5;0;0,0;0,0
0;3;2;0;4;0;4;27;0;0,0;0,0;3;27;0;0,0;0,0
0;3;3;0;1;1;1;13;0;0,0;0,0;3;13;0;0,0;0,0
0;3;3;1;1;0;1;131;0;0,0;0,0;3;131;0;0,0;0,0
0;3;3;1;4;1;4;20;0;0,0;0,0;3;20;0;0,0;0,0
0;3;3;3;4;0;8;3;0;0,0;0,0;3;3;0;0,0;0,0
0;3;5;0;4;0;4;4;0;0,0;0,0;3;4;0;0,0;0,0
0;3;2;0;2;0;1;9;0;0,0;0,0;3;9;0;0,0;0,0
0;3;2;0;3;0;8;8;0;0,0;0,0;3;8;0;0,0;0,0
0;3;2;0;3;1;2;4670;0;0,0;0,0;0;6;0;0,0;0,0
0;3;2;0;3;1;2;4670;0;0,0;0,0;3;4664;0;0,0;0,0
0;3;2;0;4;1;1;13025;4;3,0710172744721688E-2;1,0;0;3;0;0,0;0,0
0;3;2;0;4;1;1;13025;4;3,0710172744721688E-2;1,0;3;13022;0;0,0;0,0
0;3;2;1;1;0;4;3;0;0,0;0,0;3;3;0;0,0;0,0
0;3;2;1;3;0;2;3;0;0,0;0,0;3;3;0;0,0;0,0
0;3;2;1;4;0;1;13;0;0,0;0,0;3;13;0;0,0;0,0
0;3;3;0;5;1;2;1;0;0,0;0,0;3;1;0;0,0;0,0
0;3;3;0;5;1;5;1;0;0,0;0,0;3;1;0;0,0;0,0
0;3;3;1;2;1;4;3;0;0,0;0,0;3;3;0;0,0;0,0
0;3;3;1;3;0;0;1;0;0,0;0,0;3;1;0;0,0;0,0
0;3;3;1;3;1;8;18;0;0,0;0,0;3;18;0;0,0;0,0
0;3;3;1;5;0;2;102;0;0,0;0,0;3;102;0;0,0;0,0
0;3;3;1;5;0;5;46;0;0,0;0,0;3;46;0;0,0;0,0
0;0;0;1;3;0;8;201;31;15,422885572139302;1,0;0;5;0;0,0;0,0
0;0;0;1;3;0;8;201;31;15,422885572139302;1,0;3;196;0;0,0;0,0
0;0;2;0;4;1;4;1262;0;0,0;0,0;3;1262;0;0,0;0,0
0;0;2;1;4;0;4;1;0;0,0;0,0;3;1;0;0,0;0,0
0;0;3;1;2;0;1;1;0;0,0;0,0;3;1;0;0,0;0,0
0;0;5;0;4;1;4;533;0;0,0;0,0;3;533;0;0,0;0,0
0;0;5;1;4;0;4;4;0;0,0;0,0;3;4;0;0,0;0,0
0;1;0;0;1;1;4;11;0;0,0;0,0;3;11;0;0,0;0,0
0;1;0;0;3;0;8;2;0;0,0;0,0;3;2;0;0,0;0,0
0;1;0;0;3;1;2;2;0;0,0;0,0;3;2;0;0,0;0,0
0;1;0;1;3;0;2;2;1;50,0;1,0;3;2;0;0,0;0,0
0;1;0;1;4;0;1;2;0;0,0;0,0;3;2;0;0,0;0,0
0;1;0;1;5;1;8;1;0;0,0;0,0;3;1;0;0,0;0,0
0;1;0;3;1;1;4;1;0;0,0;0,0;3;1;0;0,0;0,0
0;1;2;0;1;1;8;2;0;0,0;0,0;3;2;0;0,0;0,0
0;1;2;1;2;1;1;283;0;0,0;0,0;3;283;0;0,0;0,0
0;1;3;1;3;1;2;1;0;0,0;0,0;3;1;0;0,0;0,0
0;1;3;1;4;1;1;202;0;0,0;0,0;3;202;0;0,0;0,0
0;1;4;0;2;1;4;4;4;100,0;0;3;4;0;0,0;0,0
0;1;4;1;2;0;4;1;0;0,0;0,0;3;1;0;0,0;0,0
0;1;4;1;4;1;4;112;100;89,285714285714292;0;3;112;0;0,0;0,0
0;1;5;1;2;0;8;3;0;0,0;0,0;3;3;0;0,0;0,0
0;1;5;1;4;1;8;1;1;100,0;0;3;1;0;0,0;0,0
0;1;5;1;5;0;8;4;0;0,0;0,0;3;4;0;0,0;0,0
0;2;0;0;1;1;1;73;0;0,0;0,0;3;73;0;0,0;0,0
0;2;0;0;2;0;1;5;0;0,0;0,0;3;5;0;0,0;0,0
0;2;0;0;4;0;8;5;0;0,0;0,0;3;5;0;0,0;0,0
0;2;0;1;1;0;1;15;0;0,0;0,0;3;15;0;0,0;0,0
0;2;0;1;4;1;4;24;14;58,333333333333336;1,0;3;24;0;0,0;0,0
0;2;0;3;4;0;8;16;0;0,0;0,0;3;16;0;0,0;0,0
0;2;2;0;1;1;8;735;0;0,0;0,0;3;735;0;0,0;0,0
0;2;2;0;3;1;4;19932;0;0,0;0,0;3;19932;0;0,0;0,0
0;2;3;3;3;0;2;1;0;0,0;0,0;3;1;0;0,0;0,0
0;2;3;3;4;0;1;5;0;0,0;0,0;3;5;0;0,0;0,0
0;2;4;0;1;1;8;1;0;0,0;0,0;3;1;0;0,0;0,0
0;2;4;0;4;0;4;2;0;0,0;0,0;3;2;0;0,0;0,0
0;2;5;0;2;1;4;1336;122;9,1317365269461082;1,0;3;1336;0;0,0;0,0
0;2;5;0;3;1;8;1;0;0,0;0,0;3;1;0;0,0;0,0
0;2;5;0;4;1;2;7;7;100,0;0;3;7;0;0,0;0,0
0;2;5;0;5;1;4;5;5;100,0;0;3;5;0;0,0;0,0
0;2;5;1;2;0;4;19793;19791;99,989895417571873;0;3;19793;0;0,0;0,0
0;2;5;1;3;0;8;24;0;0,0;0,0;3;24;0;0,0;0,0
0;2;5;1;4;0;2;13;13;100,0;0;3;13;0;0,0;0,0
0;2;5;1;5;0;4;65;65;100,0;0;3;65;0;0,0;0,0
0;3;0;0;2;1;4;79;0;0,0;0,0;3;79;0;0,0;0,0
0;3;0;1;3;0;8;540;47;8,7037037037037042;1,0;3;518;0;0,0;0,0
0;3;0;1;3;0;8;540;47;8,7037037037037042;1,0;0;22;0;0,0;0,0
0;3;0;1;4;1;4;2;0;0,0;0,0;3;2;0;0,0;0,0
0;2;0;1;2;0;4;2247;53;2,358700489541611;1,0;3;2247;0;0,0;0,0
0;2;0;1;3;0;8;15;1;6,666666666666667;1,0;3;15;0;0,0;0,0
0;2;0;1;4;0;2;6;2;33,333333333333329;1,0;3;6;0;0,0;0,0
0;2;0;1;5;0;4;2;0;0,0;0,0;3;2;0;0,0;0,0
0;2;0;3;3;1;8;2;0;0,0;0,0;3;2;0;0,0;0,0
0;2;2;0;1;0;4;2790;0;0,0;0,0;3;2790;0;0,0;0,0
0;2;2;0;2;1;8;185;0;0,0;0,0;3;185;0;0,0;0,0
0;2;2;0;3;0;2;2341;0;0,0;0,0;3;2341;0;0,0;0,0
0;2;2;0;4;0;1;104344;0;0,0;0,0;0;3;0;0,0;0,0
0;2;2;0;4;0;1;104344;0;0,0;0,0;3;104341;0;0,0;0,0
0;2;2;0;5;0;3;64;0;0,0;0,0;3;64;0;0,0;0,0
0;2;2;0;5;1;8;124;0;0,0;0,0;3;124;0;0,0;0,0
0;2;2;1;2;0;8;9;0;0,0;0,0;3;9;0;0,0;0,0
0;2;2;1;2;1;2;1;0;0,0;0,0;3;1;0;0,0;0,0
0;2;2;1;4;0;6;1405;0;0,0;0,0;3;1405;0;0,0;0,0
0;2;2;1;4;1;8;6650;47;0,70676691729323315;1,0;3;6650;0;0,0;0,0
0;2;3;3;4;1;8;1;0;0,0;0,0;3;1;0;0,0;0,0
0;2;4;0;1;1;1;12;0;0,0;0,0;3;12;0;0,0;0,0
0;2;4;0;2;1;4;108;1;0,92592592592592582;1,0;3;108;0;0,0;0,0
0;2;4;1;1;0;1;12;0;0,0;0,0;3;12;0;0,0;0,0
