METODO;URI;STATUS;URL;USERAGENT;COOKIE;BROWSER;QSTATUS;SSTATUS;MSTATUS;LSTATUS;ACAO;QREGRA;SREGRA;MREGRA;LREGRA
0;0;3;1;4;0;2;80;0;0,0;0,0;3;5;0;0,0;0,0
0;2;0;1;4;0;6;1241;0;0,0;0,0;3;6;0;0,0;0,0
0;3;0;1;4;0;2;4;0;0,0;0,0;3;81;0;0,0;0,0
0;3;3;1;4;0;2;962;0;0,0;0,0;3;374;0;0,0;0,0
0;2;2;0;4;1;2;7;0;0,0;0,0;3;168;0;0,0;0,0
0;2;0;1;4;1;6;27;0;0,0;0,0;3;29;0;0,0;0,0
0;3;3;1;4;1;2;1;0;0,0;0,0;3;71;0;0,0;0,0
0;3;3;1;1;0;5;3;0;0,0;0,0;3;82;0;0,0;0,0
0;3;3;3;4;0;2;1;0;0,0;0,0;3;21;0;0,0;0,0
0;2;0;1;1;1;6;2060;0;0,0;0,0;3;6;0;0,0;0,0
0;2;3;1;4;0;2;28;0;0,0;0,0;3;10;0;0,0;0,0
0;3;2;0;4;1;2;9;0;0,0;0,0;3;22;0;0,0;0,0
0;3;5;0;4;1;2;114;0;0,0;0,0;3;1;0;0,0;0,0
0;2;5;0;4;1;5;1;0;0,0;0,0;0;0;0;0;0
2;3;1;0;3;0;3;1;0;0,0;0,0;0;0;0;0;0
0;3;4;0;4;1;6;1;0;0,0;0,0;0;0;0;0;0
0;2;4;4;1;0;6;16;0;0,0;0,0;0;0;0;0;0
0;2;3;4;3;1;5;1;0;0,0;0,0;0;0;0;0;0
0;3;0;0;1;1;6;1;0;0,0;0,0;0;0;0;0;0
0;0;1;0;3;1;3;92;0;0,0;0,0;0;0;0;0;0
0;2;1;0;1;1;6;12664;0;0,0;0,0;0;0;0;0;0
2;2;8;0;2;1;6;8;0;0,0;0,0;0;0;0;0;0
0;1;10;1;2;1;6;5;0;0,0;0,0;0;0;0;0;0
1;1;0;1;3;0;5;1;0;0,0;0,0;0;0;0;0;0
0;2;1;1;4;1;6;57489;0;0,0;0,0;0;0;0;0;0
0;1;5;1;4;1;6;10;0;0,0;0,0;0;0;0;0;0
0;1;4;1;1;0;6;52;0;0,0;0,0;0;0;0;0;0
0;2;1;4;2;1;6;312;0;0,0;0,0;0;0;0;0;0
0;3;4;0;4;1;3;1;0;0,0;0,0;0;0;0;0;0
0;2;0;4;4;1;3;1;0;0,0;0,0;0;0;0;0;0
0;1;1;1;0;0;0;8;0;0,0;0,0;0;0;0;0;0
0;1;10;1;4;1;6;2;0;0,0;0,0;0;0;0;0;0
0;3;1;1;2;1;6;7;0;0,0;0,0;0;0;0;0;0
0;2;0;1;4;1;5;210;0;0,0;0,0;0;0;0;0;0
0;2;3;1;4;0;6;15;0;0,0;0,0;0;0;0;0;0
0;1;3;1;3;0;5;8;0;0,0;0,0;0;0;0;0;0
0;2;3;1;1;1;2;11;0;0,0;0,0;0;0;0;0;0
0;1;2;1;1;1;2;2;0;0,0;0,0;0;0;0;0;0
0;1;1;0;1;1;6;49;0;0,0;0,0;0;0;0;0;0
2;3;1;0;4;0;6;3;0;0,0;0,0;0;0;0;0;0
2;3;7;1;4;0;2;99;0;0,0;0,0;0;0;0;0;0
1;3;3;1;1;0;2;12;0;0,0;0,0;0;0;0;0;0
2;0;8;0;4;1;6;1;0;0,0;0,0;0;0;0;0;0
0;2;0;4;0;1;3;2;0;0,0;0,0;0;0;0;0;0
2;2;1;0;4;1;6;5;0;0,0;0,0;0;0;0;0;0
2;2;1;0;2;1;6;20;0;0,0;0,0;0;0;0;0;0
0;0;4;1;3;0;5;1;0;0,0;0,0;0;0;0;0;0
0;0;1;4;3;0;5;1;0;0,0;0,0;0;0;0;0;0
0;2;1;1;1;1;2;391;0;0,0;0,0;0;0;0;0;0
0;3;4;3;1;0;6;1;0;0,0;0,0;0;0;0;0;0
0;3;7;0;2;1;6;1;0;0,0;0,0;0;0;0;0;0
0;3;1;4;3;1;5;3500;0;0,0;0,0;0;0;0;0;0
0;0;3;1;2;0;2;3;0;0,0;0,0;0;0;0;0;0
0;3;2;0;4;1;5;2;0;0,0;0,0;0;0;0;0;0
0;2;10;1;4;0;2;1;0;0,0;0,0;0;0;0;0;0
0;3;3;0;4;0;6;1;0;0,0;0,0;0;0;0;0;0
0;2;0;1;4;0;3;2;0;0,0;0,0;0;0;0;0;0
0;0;10;0;1;0;6;1;0;0,0;0,0;0;0;0;0;0
0;2;0;1;0;0;3;115;0;0,0;0,0;0;0;0;0;0
0;1;1;1;1;1;5;1;0;0,0;0,0;0;0;0;0;0
0;1;1;1;2;0;6;73;0;0,0;0,0;0;0;0;0;0
0;3;1;3;4;1;6;45;0;0,0;0,0;0;0;0;0;0
0;1;0;0;4;1;6;1;0;0,0;0,0;0;0;0;0;0
0;2;1;0;3;0;5;8;0;0,0;0,0;0;0;0;0;0
1;1;10;1;3;0;5;6;0;0,0;0,0;0;0;0;0;0
0;2;0;0;2;1;2;1;0;0,0;0,0;0;0;0;0;0
0;3;1;0;3;0;3;4;0;0,0;0,0;0;0;0;0;0
0;2;1;4;4;0;2;744;0;0,0;0,0;0;0;0;0;0
2;3;1;0;4;1;2;2032;0;0,0;0,0;0;0;0;0;0
0;0;0;1;2;0;6;4;0;0,0;0,0;0;0;0;0;0
0;1;1;1;4;1;6;451;0;0,0;0,0;0;0;0;0;0
0;3;1;0;1;1;2;95;0;0,0;0,0;0;0;0;0;0
0;3;3;1;3;0;6;5;0;0,0;0,0;0;0;0;0;0
0;1;5;1;1;1;6;20;0;0,0;0,0;0;0;0;0;0
0;0;4;1;2;0;6;310;0;0,0;0,0;0;0;0;0;0
0;2;1;1;2;1;2;129;0;0,0;0,0;0;0;0;0;0
0;0;10;0;4;1;5;8;0;0,0;0,0;0;0;0;0;0
1;3;1;1;4;0;6;9;0;0,0;0,0;0;0;0;0;0
0;1;1;1;3;1;3;17;0;0,0;0,0;0;0;0;0;0
0;3;1;0;4;0;6;21;0;0,0;0,0;0;0;0;0;0
0;1;0;1;4;1;5;2;2;100,0;1,0;0;0;0;0;0
0;1;3;1;2;0;6;1;0;0,0;0,0;0;0;0;0;0
0;2;501;0;4;1;5;62;62;100,0;1,0;0;0;0;0;0
0;3;3;3;4;1;6;1;0;0,0;0,0;0;0;0;0;0
0;2;0;0;4;1;6;940;0;0,0;0,0;0;0;0;0;0
0;2;3;4;4;1;6;25;0;0,0;0,0;0;0;0;0;0
0;3;10;0;3;1;3;5;0;0,0;0,0;0;0;0;0;0
0;2;1;4;1;1;6;895;0;0,0;0,0;0;0;0;0;0
2;2;10;0;2;1;6;5;0;0,0;0,0;0;0;0;0;0
0;3;4;1;1;0;6;4;0;0,0;0,0;0;0;0;0;0
0;0;3;4;4;1;6;1;0;0,0;0,0;0;0;0;0;0
0;2;4;4;2;0;6;2;0;0,0;0,0;0;0;0;0;0
0;1;1;0;4;1;5;3;0;0,0;0,0;0;0;0;0;0
0;1;7;0;4;1;6;2;0;0,0;0,0;0;0;0;0;0
0;2;1;0;4;0;2;7699;0;0,0;0,0;0;0;0;0;0
0;2;5;0;2;1;6;48;0;0,0;0,0;0;0;0;0;0
0;2;1;1;3;1;3;14720;0;0,0;0,0;0;0;0;0;0
0;3;3;1;3;0;3;80;0;0,0;0,0;0;0;0;0;0
0;2;6;1;4;0;6;3;0;0,0;0,0;0;0;0;0;0
0;2;1;1;1;0;6;44567;0;0,0;0,0;0;0;0;0;0
0;3;501;1;3;0;5;1;1;100,0;1,0;0;0;0;0;0
0;2;3;1;3;0;5;158;0;0,0;0,0;0;0;0;0;0
0;3;0;0;3;1;3;25;0;0,0;0,0;0;0;0;0;0
0;0;10;0;2;1;6;8;0;0,0;0,0;0;0;0;0;0
0;3;3;1;4;1;6;5;0;0,0;0,0;0;0;0;0;0
0;2;7;0;1;1;2;2;0;0,0;0,0;0;0;0;0;0
0;1;5;1;4;0;5;8;0;0,0;0,0;0;0;0;0;0
0;3;1;1;1;1;2;3;0;0,0;0,0;0;0;0;0;0
0;0;4;1;1;1;6;2;0;0,0;0,0;0;0;0;0;0
0;3;5;0;3;1;3;139;0;0,0;0,0;0;0;0;0;0
0;2;10;4;4;0;6;1;0;0,0;0,0;0;0;0;0;0
0;3;5;0;2;1;6;1183;0;0,0;0,0;0;0;0;0;0
0;2;10;0;3;0;5;12;0;0,0;0,0;0;0;0;0;0
0;3;5;0;1;1;2;8;0;0,0;0,0;0;0;0;0;0
0;1;2;1;2;0;6;2;0;0,0;0,0;0;0;0;0;0
1;1;1;0;4;1;6;288;0;0,0;0,0;0;0;0;0;0
0;0;3;1;3;0;5;2100;0;0,0;0,0;0;0;0;0;0
0;3;10;1;3;0;5;946;0;0,0;0,0;0;0;0;0;0
0;3;1;0;1;1;5;2;0;0,0;0,0;0;0;0;0;0
0;2;1;0;2;1;6;58382;0;0,0;0,0;0;0;0;0;0
0;3;1;1;4;1;6;18;0;0,0;0,0;0;0;0;0;0
0;2;0;1;0;0;6;12;0;0,0;0,0;0;0;0;0;0
0;3;1;1;3;1;3;6;0;0,0;0,0;0;0;0;0;0
0;0;1;1;4;0;2;1;0;0,0;0,0;0;0;0;0;0
0;2;1;0;0;1;0;281;0;0,0;0,0;0;0;0;0;0
0;1;2;1;4;1;6;2;0;0,0;0,0;0;0;0;0;0
2;2;8;0;4;1;5;10;0;0,0;0,0;0;0;0;0;0
0;2;1;0;4;0;5;690;0;0,0;0,0;0;0;0;0;0
0;1;1;1;3;1;6;1;0;0,0;0,0;0;0;0;0;0
0;2;0;4;4;0;6;5;0;0,0;0,0;0;0;0;0;0
0;1;0;1;4;1;2;3;0;0,0;0,0;0;0;0;0;0
0;2;1;4;4;0;5;1756;0;0,0;0,0;0;0;0;0;0
0;1;3;1;1;0;6;2;0;0,0;0,0;0;0;0;0;0
0;1;10;1;0;0;5;3;0;0,0;0,0;0;0;0;0;0
0;2;1;0;2;1;3;8;0;0,0;0,0;0;0;0;0;0
0;3;2;0;3;1;3;1;0;0,0;0,0;0;0;0;0;0
0;2;3;4;3;0;3;2;0;0,0;0,0;0;0;0;0;0
0;2;0;0;3;1;3;249;0;0,0;0,0;0;0;0;0;0
0;2;1;1;0;1;3;3154;0;0,0;0,0;0;0;0;0;0
1;3;3;1;3;0;3;7;0;0,0;0,0;0;0;0;0;0
0;2;0;1;4;1;7;25;0;0,0;0,0;0;0;0;0;0
0;3;7;1;3;0;5;50;45;90,0;1,0;0;0;0;0;0
0;3;3;3;1;0;6;1;0;0,0;0,0;0;0;0;0;0
0;0;1;1;2;1;6;8;0;0,0;0,0;0;0;0;0;0
0;3;3;4;4;0;6;23;0;0,0;0,0;0;0;0;0;0
0;3;1;1;1;0;6;2;0;0,0;0,0;0;0;0;0;0
0;2;1;4;3;0;5;3;0;0,0;0,0;0;0;0;0;0
0;2;7;1;4;1;6;1;0;0,0;0,0;0;0;0;0;0
2;2;1;0;3;1;3;14;0;0,0;0,0;0;0;0;0;0
0;3;3;1;4;0;3;49;0;0,0;0,0;0;0;0;0;0
0;2;1;0;4;1;2;112233;119;0,10602942093680112;1,0;0;0;0;0;0
0;1;1;0;3;1;5;2;0;0,0;0,0;0;0;0;0;0
0;3;3;4;4;0;2;4;0;0,0;0,0;0;0;0;0;0
0;2;1;4;2;0;6;195;0;0,0;0,0;0;0;0;0;0
0;2;0;0;4;0;5;1;0;0,0;0,0;0;0;0;0;0
0;2;1;1;3;1;6;54;0;0,0;0,0;0;0;0;0;0
0;2;1;4;1;0;6;49;0;0,0;0,0;0;0;0;0;0
0;3;5;0;1;1;6;58;0;0,0;0,0;0;0;0;0;0
0;0;1;1;4;0;6;5;0;0,0;0,0;0;0;0;0;0
0;3;5;0;2;0;6;12;0;0,0;0,0;0;0;0;0;0
0;3;0;0;4;1;5;5;0;0,0;0,0;0;0;0;0;0
0;2;7;0;4;1;6;46;0;0,0;0,0;0;0;0;0;0
0;3;10;1;1;1;2;1;0;0,0;0,0;0;0;0;0;0
0;2;1;1;0;0;0;516;0;0,0;0,0;0;0;0;0;0
0;2;1;1;0;1;6;171;0;0,0;0,0;0;0;0;0;0
0;2;10;0;4;1;6;35;0;0,0;0,0;0;0;0;0;0
2;3;1;0;0;1;6;2;0;0,0;0,0;0;0;0;0;0
0;1;10;1;3;0;5;33;0;0,0;0,0;0;0;0;0;0
0;2;1;0;4;0;6;1089;0;0,0;0,0;0;0;0;0;0
0;3;4;1;1;0;2;1;0;0,0;0,0;0;0;0;0;0
2;3;1;0;2;1;2;18;0;0,0;0,0;0;0;0;0;0
0;3;10;0;3;0;6;12;0;0,0;0,0;0;0;0;0;0
0;1;5;1;3;0;5;2;0;0,0;0,0;0;0;0;0;0
1;3;3;1;4;0;3;1;0;0,0;0,0;0;0;0;0;0
0;3;5;0;4;1;6;1093;0;0,0;0,0;0;0;0;0;0
0;2;1;1;1;0;2;1894;0;0,0;0,0;0;0;0;0;0
0;1;1;1;4;0;5;595;0;0,0;0,0;0;0;0;0;0
0;3;10;0;4;1;6;170;0;0,0;0,0;0;0;0;0;0
0;1;1;0;4;1;2;1;0;0,0;0,0;0;0;0;0;0
0;3;1;0;4;1;3;4;0;0,0;0,0;0;0;0;0;0
0;2;2;0;4;1;5;2;0;0,0;0,0;0;0;0;0;0
0;2;1;1;2;0;6;221276;0;0,0;0,0;0;0;0;0;0
0;3;5;0;0;1;6;2;0;0,0;0,0;0;0;0;0;0
0;2;1;0;3;1;1;58;0;0,0;0,0;0;0;0;0;0
0;2;0;1;3;0;3;869;0;0,0;0,0;0;0;0;0;0
0;1;5;1;4;0;2;1;0;0,0;0,0;0;0;0;0;0
0;2;1;4;0;1;0;96;0;0,0;0,0;0;0;0;0;0
0;3;1;0;2;1;2;26;0;0,0;0,0;0;0;0;0;0
0;2;1;1;2;0;3;4;0;0,0;0,0;0;0;0;0;0
0;2;1;4;4;1;5;95;0;0,0;0,0;0;0;0;0;0
0;2;0;0;1;0;6;3;0;0,0;0,0;0;0;0;0;0
0;3;1;0;3;1;3;995;0;0,0;0,0;0;0;0;0;0
0;2;10;0;2;1;6;8;0;0,0;0,0;0;0;0;0;0
0;2;1;4;1;1;2;66;0;0,0;0,0;0;0;0;0;0
0;2;4;0;4;1;6;22;0;0,0;0,0;0;0;0;0;0
0;3;3;1;1;0;6;374;0;0,0;0,0;0;0;0;0;0
0;2;0;0;3;1;6;1;0;0,0;0,0;0;0;0;0;0
0;2;7;0;2;1;6;2;0;0,0;0,0;0;0;0;0;0
0;1;0;0;3;1;3;1;0;0,0;0,0;0;0;0;0;0
0;3;3;4;3;0;6;3;0;0,0;0,0;0;0;0;0;0
0;2;1;1;4;0;5;39503;0;0,0;0,0;0;0;0;0;0
0;2;1;4;4;0;3;81;0;0,0;0,0;0;0;0;0;0
0;2;7;1;3;0;3;2;2;100,0;1,0;0;0;0;0;0
0;3;3;1;4;1;5;1;0;0,0;0,0;0;0;0;0;0
0;3;0;1;4;0;6;1;0;0,0;0,0;0;0;0;0;0
0;3;5;0;3;1;6;2;0;0,0;0,0;0;0;0;0;0
0;2;11;0;1;1;6;3;0;0,0;0,0;0;0;0;0;0
0;2;4;0;3;1;3;3;0;0,0;0,0;0;0;0;0;0
0;0;10;1;4;0;2;2;0;0,0;0,0;0;0;0;0;0
0;2;1;4;4;1;2;846;0;0,0;0,0;0;0;0;0;0
0;2;0;1;1;0;2;3;0;0,0;0,0;0;0;0;0;0
2;2;8;0;4;1;2;17;0;0,0;0,0;0;0;0;0;0
