METODO;URI;STATUS;URL;USERAGENT;COOKIE;BROWSER;QSTATUS;SSTATUS;MSTATUS;LSTATUS;ACAO;QREGRA;SREGRA;MREGRA;LREGRA
0;0;3;1;4;0;2;131;0;0,0;0,0;3;7;0;0,0;0,0
0;2;0;1;4;0;3;5;0;0,0;0,0;3;10;0;0,0;0,0
0;2;0;1;4;0;6;5045;0;0,0;0,0;3;60;0;0,0;0,0
0;3;0;1;4;0;2;1;0;0,0;0,0;3;50;0;0,0;0,0
0;3;3;0;4;1;2;1;0;0,0;0,0;3;2;0;0,0;0,0
0;3;3;1;4;0;2;1543;0;0,0;0,0;3;272;0;0,0;0,0
0;2;0;1;4;1;6;135;0;0,0;0,0;3;131;0;0,0;0,0
0;3;3;1;4;1;2;1;0;0,0;0,0;3;26;0;0,0;0,0
0;2;2;0;4;1;2;10;0;0,0;0,0;3;168;0;0,0;0,0
0;3;3;3;4;0;2;1;0;0,0;0,0;3;13;0;0,0;0,0
0;2;0;1;3;0;1;7;0;0,0;0,0;3;5;0;0,0;0,0
0;2;0;1;4;0;4;7;0;0,0;0,0;0;79;0;0,0;0,0
0;2;0;1;4;0;4;7;0;0,0;0,0;3;2013;0;0,0;0,0
0;3;3;1;1;0;5;2;0;0,0;0,0;3;19;0;0,0;0,0
0;2;0;0;4;1;2;590;2;0,33898305084745761;1,0;3;1;0;0,0;0,0
0;2;0;1;4;0;2;866;0;0,0;0,0;3;2;0;0,0;0,0
0;2;0;1;4;1;4;4;0;0,0;0,0;3;138;0;0,0;0,0
0;2;3;1;4;0;2;28;0;0,0;0,0;3;19;0;0,0;0,0
0;3;2;0;4;1;2;11;0;0,0;0,0;3;22;0;0,0;0,0
0;2;2;1;4;1;6;3;0;0,0;0,0;3;4977;0;0,0;0,0
0;2;3;1;4;1;2;2;0;0,0;0,0;3;25;0;0,0;0,0
0;2;5;0;4;1;5;2;0;0,0;0,0;0;0;0;0;0
0;3;4;0;4;1;6;138;0;0,0;0,0;0;0;0;0;0
0;2;6;1;3;0;3;1;0;0,0;0,0;0;0;0;0;0
0;2;4;4;1;0;6;5;0;0,0;0,0;0;0;0;0;0
0;1;10;4;4;0;6;1;0;0,0;0,0;0;0;0;0;0
0;2;1;0;1;1;6;11346;0;0,0;0,0;0;0;0;0;0
0;1;10;1;3;1;5;2;0;0,0;0,0;0;0;0;0;0
0;0;1;0;3;1;3;127;0;0,0;0,0;0;0;0;0;0
2;2;8;0;2;1;6;2;0;0,0;0,0;0;0;0;0;0
0;2;3;1;2;0;6;1;0;0,0;0,0;0;0;0;0;0
0;2;1;1;4;1;6;85968;0;0,0;0,0;0;0;0;0;0
0;1;5;1;4;1;6;36;0;0,0;0,0;0;0;0;0;0
0;1;4;1;1;0;6;22;0;0,0;0,0;0;0;0;0;0
0;2;1;4;2;1;6;435;0;0,0;0,0;0;0;0;0;0
0;2;3;0;4;1;6;2;0;0,0;0,0;0;0;0;0;0
0;1;1;1;0;0;0;12;0;0,0;0,0;0;0;0;0;0
0;3;1;1;2;1;6;3;0;0,0;0,0;0;0;0;0;0
0;1;10;1;4;1;6;1;0;0,0;0,0;0;0;0;0;0
0;2;3;1;4;0;6;30;0;0,0;0,0;0;0;0;0;0
0;2;0;1;4;1;5;222;0;0,0;0,0;0;0;0;0;0
0;1;3;1;3;0;5;5;0;0,0;0,0;0;0;0;0;0
0;1;2;1;1;1;2;1;0;0,0;0,0;0;0;0;0;0
0;1;1;0;1;1;6;25;0;0,0;0,0;0;0;0;0;0
2;3;1;0;4;0;6;3;0;0,0;0,0;0;0;0;0;0
2;3;7;1;4;0;2;82;0;0,0;0,0;0;0;0;0;0
0;2;6;0;4;1;6;1;0;0,0;0,0;0;0;0;0;0
1;3;3;1;1;0;2;8;0;0,0;0,0;0;0;0;0;0
2;2;1;0;2;1;6;5;0;0,0;0,0;0;0;0;0;0
2;2;1;0;4;1;6;1;0;0,0;0,0;0;0;0;0;0
0;0;4;1;3;0;5;1;0;0,0;0,0;0;0;0;0;0
0;3;4;3;1;0;6;2;0;0,0;0,0;0;0;0;0;0
0;0;3;1;2;0;2;2;0;0,0;0,0;0;0;0;0;0
0;2;1;1;1;1;2;1352;0;0,0;0,0;0;0;0;0;0
2;3;0;1;4;0;2;1;0;0,0;0,0;0;0;0;0;0
0;2;10;1;4;0;2;1;0;0,0;0,0;0;0;0;0;0
0;3;3;0;4;0;6;2;0;0,0;0,0;0;0;0;0;0
0;2;1;1;4;1;4;387;0;0,0;0,0;0;0;0;0;0
0;3;1;0;1;0;6;1;0;0,0;0,0;0;0;0;0;0
0;2;0;1;0;0;3;74;0;0,0;0,0;0;0;0;0;0
0;3;0;0;4;0;2;1;0;0,0;0,0;0;0;0;0;0
0;3;3;0;3;0;3;3;0;0,0;0,0;0;0;0;0;0
