METODO;URI;STATUS;URL;USERAGENT;COOKIE;BROWSER;QSTATUS;SSTATUS;MSTATUS;LSTATUS;ACAO;QREGRA;SREGRA;MREGRA;LREGRA
0;0;0;0;1;1;1;2;0;0,0;0,0;3;2;0;0,0;0,0
0;0;0;0;2;1;4;2;0;0,0;0,0;3;2;0;0,0;0,0
0;0;0;0;3;0;8;3046;7;0,22980958634274459;1,0;3;3046;0;0,0;0,0
0;0;0;0;3;1;2;5;0;0,0;0,0;3;5;0;0,0;0,0
0;0;0;0;4;0;4;20;2;10,0;1,0;3;20;0;0,0;0,0
0;0;0;0;4;1;1;17;0;0,0;0,0;3;17;0;0,0;0,0
0;0;0;0;4;1;4;64;0;0,0;0,0;3;64;0;0,0;0,0
0;0;0;0;4;1;8;1;0;0,0;0,0;3;1;0;0,0;0,0
0;0;0;1;1;0;4;1;0;0,0;0,0;3;1;0;0,0;0,0
0;0;0;1;1;1;4;2;0;0,0;0,0;3;2;0;0,0;0,0
0;0;0;1;2;0;4;7;0;0,0;0,0;3;7;0;0,0;0,0
0;0;0;1;2;1;4;178;0;0,0;0,0;3;178;0;0,0;0,0
0;0;0;1;3;0;2;8;0;0,0;0,0;3;8;0;0,0;0,0
0;0;0;1;3;0;8;97;7;7,216494845360824;1,0;0;2;0;0,0;0,0
0;0;0;1;3;0;8;97;7;7,216494845360824;1,0;3;95;0;0,0;0,0
0;0;0;1;3;1;2;3;0;0,0;0,0;3;3;0;0,0;0,0
0;0;3;1;5;0;4;4;0;0,0;0,0;3;4;0;0,0;0,0
0;0;3;1;5;0;8;2;0;0,0;0,0;3;2;0;0,0;0,0
0;0;3;1;5;1;2;1;0;0,0;0,0;3;1;0;0,0;0,0
0;0;3;1;5;1;5;4;0;0,0;0,0;3;4;0;0,0;0,0
0;0;3;1;5;1;8;1;0;0,0;0,0;3;1;0;0,0;0,0
0;0;3;2;1;0;4;18;0;0,0;0,0;3;18;0;0,0;0,0
0;0;3;2;1;1;4;20;0;0,0;0,0;3;20;0;0,0;0,0
0;0;3;2;5;1;4;1;0;0,0;0,0;3;1;0;0,0;0,0
0;0;3;3;1;0;4;44;0;0,0;0,0;3;44;0;0,0;0,0
0;0;3;3;1;1;4;35;0;0,0;0,0;3;35;0;0,0;0,0
0;0;3;3;2;0;4;1;0;0,0;0,0;3;1;0;0,0;0,0
0;0;3;3;2;1;4;5;0;0,0;0,0;3;5;0;0,0;0,0
0;0;3;3;3;0;8;1;0;0,0;0,0;3;1;0;0,0;0,0
0;0;3;3;3;1;8;1;0;0,0;0,0;3;1;0;0,0;0,0
0;0;3;3;4;0;1;1;0;0,0;0,0;3;1;0;0,0;0,0
0;0;3;3;4;0;2;1;0;0,0;0,0;3;1;0;0,0;0,0
0;1;5;1;4;0;1;21;0;0,0;0,0;3;21;0;0,0;0,0
0;1;5;1;4;0;4;1;0;0,0;0,0;3;1;0;0,0;0,0
0;1;5;1;4;0;8;1;0;0,0;0,0;3;1;0;0,0;0,0
0;1;5;1;4;1;4;2;0;0,0;0,0;3;2;0;0,0;0,0
