METODO;URI;STATUS;URL;USERAGENT;COOKIE;BROWSER;QSTATUS;SSTATUS;MSTATUS;LSTATUS;ACAO;QREGRA;SREGRA;MREGRA;LREGRA
0;0;3;1;4;0;2;65;0;0,0;0,0;3;14;0;0,0;0,0
0;1;2;1;4;1;2;7;0;0,0;0,0;3;1;0;0,0;0,0
0;2;0;1;4;0;6;3917;0;0,0;0,0;3;39;0;0,0;0,0
0;3;0;0;4;1;2;10;0;0,0;0,0;3;1;0;0,0;0,0
0;3;0;1;4;0;2;3;0;0,0;0,0;3;68;0;0,0;0,0
0;3;3;1;4;0;2;858;0;0,0;0,0;3;318;0;0,0;0,0
0;2;0;1;4;1;6;28;0;0,0;0,0;3;38;0;0,0;0,0
0;3;3;1;4;1;2;1;0;0,0;0,0;3;76;0;0,0;0,0
0;0;3;1;1;0;5;1;0;0,0;0,0;3;3;0;0,0;0,0
0;3;3;1;1;0;5;3;0;0,0;0,0;3;76;0;0,0;0,0
0;3;3;1;3;0;2;1;0;0,0;0,0;3;1030;0;0,0;0,0
1;3;3;1;3;0;3;10;0;0,0;0,0;3;2;0;0,0;0,0
0;3;3;3;4;0;2;2;0;0,0;0,0;3;30;0;0,0;0,0
0;2;0;1;4;1;4;1;0;0,0;0,0;3;71;0;0,0;0,0
0;2;3;1;4;0;2;19;0;0,0;0,0;3;19;0;0,0;0,0
0;3;2;0;4;1;2;5;0;0,0;0,0;0;4;0;0,0;0,0
0;3;2;0;4;1;2;5;0;0,0;0,0;3;46;0;0,0;0,0
0;2;2;0;4;1;2;5;0;0,0;0,0;3;105;0;0,0;0,0
2;2;8;0;1;1;6;2;0;0,0;0,0;0;0;0;0;0
0;2;11;1;0;0;3;6;0;0,0;0,0;0;0;0;0;0
2;3;1;0;3;0;3;4;0;0,0;0,0;0;0;0;0;0
0;2;4;4;1;0;6;11;0;0,0;0,0;0;0;0;0;0
0;2;3;4;3;1;5;1;0;0,0;0,0;0;0;0;0;0
0;2;1;0;1;1;6;13307;0;0,0;0,0;0;0;0;0;0
2;2;8;0;2;1;6;9;0;0,0;0,0;0;0;0;0;0
0;2;1;1;4;1;6;74626;0;0,0;0,0;0;0;0;0;0
0;1;5;1;4;1;6;9;0;0,0;0,0;0;0;0;0;0
