METODO;URI;STATUS;URL;USERAGENT;COOKIE;BROWSER;QSTATUS;SSTATUS;MSTATUS;LSTATUS;ACAO;QREGRA;SREGRA;MREGRA;LREGRA
0;0;3;1;4;0;2;82;0;0,0;0,0;3;13;0;0,0;0,0
0;2;0;1;4;0;6;1536;0;0,0;0,0;3;42;0;0,0;0,0
0;3;0;1;4;0;2;2;0;0,0;0,0;3;16;0;0,0;0,0
0;3;3;0;4;1;2;1;0;0,0;0,0;3;21;0;0,0;0,0
0;3;3;1;4;0;2;949;0;0,0;0,0;0;2;0;0,0;0,0
0;3;3;1;4;0;2;949;0;0,0;0,0;3;264;0;0,0;0,0
0;2;2;0;4;1;2;5;0;0,0;0,0;3;63;0;0,0;0,0
0;3;3;1;3;0;2;1;0;0,0;0,0;3;940;0;0,0;0,0
0;2;0;1;1;1;6;2324;0;0,0;0,0;3;6;0;0,0;0,0
0;2;3;1;4;0;2;22;0;0,0;0,0;3;108;0;0,0;0,0
0;3;2;0;4;1;2;5;0;0,0;0,0;0;1;0;0,0;0,0
0;3;2;0;4;1;2;5;0;0,0;0,0;3;22;0;0,0;0,0
0;2;0;1;4;1;6;95;0;0,0;0,0;3;118;0;0,0;0,0
0;2;0;1;2;1;6;780;0;0,0;0,0;3;3;0;0,0;0,0
0;3;3;3;4;0;2;1;0;0,0;0,0;3;17;0;0,0;0,0
0;2;0;1;1;0;6;1022;0;0,0;0,0;3;4;0;0,0;0,0
0;2;0;1;4;0;4;2;0;0,0;0,0;0;31;0;0,0;0,0
0;2;0;1;4;0;4;2;0;0,0;0,0;3;1311;0;0,0;0,0
0;3;3;1;1;0;5;1;0;0,0;0,0;3;22;0;0,0;0,0
0;2;5;0;4;1;5;4;0;0,0;0,0;0;0;0;0;0
0;2;6;1;3;0;3;1;0;0,0;0,0;0;0;0;0;0
0;2;4;4;1;0;6;7;0;0,0;0,0;0;0;0;0;0
0;3;0;0;1;1;6;1;0;0,0;0,0;0;0;0;0;0
0;0;1;0;3;1;3;66;0;0,0;0,0;0;0;0;0;0
0;2;1;0;1;1;6;10625;0;0,0;0,0;0;0;0;0;0
2;2;8;0;2;1;6;3;0;0,0;0,0;0;0;0;0;0
0;2;3;1;2;0;6;1;0;0,0;0,0;0;0;0;0;0
0;2;1;1;4;1;6;64316;0;0,0;0,0;0;0;0;0;0
0;1;5;1;4;1;6;38;0;0,0;0,0;0;0;0;0;0
0;2;10;1;1;0;2;1;0;0,0;0,0;0;0;0;0;0
0;2;1;4;2;1;6;149;0;0,0;0,0;0;0;0;0;0
0;0;2;1;3;0;5;2;0;0,0;0,0;0;0;0;0;0
0;2;3;0;4;1;6;1;0;0,0;0,0;0;0;0;0;0
0;1;1;1;0;0;0;10;0;0,0;0,0;0;0;0;0;0
2;2;0;0;4;1;5;4;0;0,0;0,0;0;0;0;0;0
0;2;11;1;1;1;6;5;0;0,0;0,0;0;0;0;0;0
0;2;0;1;4;1;5;256;0;0,0;0,0;0;0;0;0;0
0;2;3;1;4;0;6;28;0;0,0;0,0;0;0;0;0;0
0;1;3;1;3;0;5;4;0;0,0;0,0;0;0;0;0;0
0;2;3;1;1;1;2;3;0;0,0;0,0;0;0;0;0;0
0;1;1;0;1;1;6;20;0;0,0;0,0;0;0;0;0;0
2;3;1;0;4;0;6;1;0;0,0;0,0;0;0;0;0;0
2;3;7;1;4;0;2;99;0;0,0;0,0;0;0;0;0;0
0;2;6;0;4;1;6;1;0;0,0;0,0;0;0;0;0;0
1;3;3;1;1;0;2;6;0;0,0;0,0;0;0;0;0;0
0;2;0;4;0;1;3;2;0;0,0;0,0;0;0;0;0;0
