METODO;URI;STATUS;URL;USERAGENT;COOKIE;BROWSER;QSTATUS;SSTATUS;MSTATUS;LSTATUS;ACAO;QREGRA;SREGRA;MREGRA;LREGRA
0;0;0;0;2;1;4;1;0;0,0;0,0;3;1;0;0,0;0,0
0;0;0;0;3;0;2;1;0;0,0;0,0;3;1;0;0,0;0,0
0;0;0;0;3;0;8;2179;18;0,82606700321248283;1,0;3;2179;0;0,0;0,0
0;0;0;0;3;1;2;1;0;0,0;0,0;3;1;0;0,0;0,0
0;0;0;0;4;0;2;1;0;0,0;0,0;3;1;0;0,0;0,0
0;0;0;0;4;0;4;26;3;11,538461538461538;1,0;3;26;0;0,0;0,0
0;0;0;0;4;1;4;22;0;0,0;0,0;3;22;0;0,0;0,0
0;0;0;1;1;0;4;3;0;0,0;0,0;3;3;0;0,0;0,0
0;0;0;1;2;0;4;2;0;0,0;0,0;3;2;0;0,0;0,0
0;0;0;1;2;1;4;111;0;0,0;0,0;3;111;0;0,0;0,0
0;0;0;1;3;0;2;1;0;0,0;0,0;3;1;0;0,0;0,0
0;0;0;1;3;0;8;105;16;15,238095238095239;1,0;0;4;0;0,0;0,0
0;0;0;1;3;0;8;105;16;15,238095238095239;1,0;3;101;0;0,0;0,0
0;0;0;1;4;0;1;57;0;0,0;0,0;3;57;0;0,0;0,0
0;0;0;1;4;0;2;1;0;0,0;0,0;3;1;0;0,0;0,0
0;0;0;1;4;0;4;149;4;2,6845637583892619;1,0;3;148;0;0,0;0,0
0;1;2;1;3;0;8;8;0;0,0;0,0;3;8;0;0,0;0,0
0;1;2;1;3;1;2;1;0;0,0;0,0;3;1;0;0,0;0,0
0;1;2;1;4;0;1;29;1;3,4482758620689653;1,0;3;29;0;0,0;0,0
0;1;2;1;4;0;4;7;0;0,0;0,0;3;7;0;0,0;0,0
0;1;2;1;4;0;8;44;0;0,0;0,0;3;44;0;0,0;0,0
0;1;2;1;4;1;1;80;0;0,0;0,0;3;80;0;0,0;0,0
0;1;2;1;4;1;4;19;0;0,0;0,0;3;19;0;0,0;0,0
0;1;2;1;4;1;8;15;0;0,0;0,0;3;15;0;0,0;0,0
0;1;2;1;5;0;1;20;0;0,0;0,0;3;20;0;0,0;0,0
0;1;2;1;5;1;5;2;0;0,0;0,0;3;2;0;0,0;0,0
0;1;3;1;1;1;4;5;0;0,0;0,0;3;5;0;0,0;0,0
0;1;3;1;3;0;8;3;0;0,0;0,0;3;3;0;0,0;0,0
0;1;3;1;3;1;2;1;0;0,0;0,0;3;1;0;0,0;0,0
