METODO;URI;STATUS;URL;USERAGENT;COOKIE;BROWSER;QSTATUS;SSTATUS;MSTATUS;LSTATUS;ACAO;QREGRA;SREGRA;MREGRA;LREGRA
0;0;0;0;1;1;4;2;0;0,0;0,0;3;2;0;0,0;0,0
0;0;0;0;3;0;2;1;0;0,0;0,0;3;1;0;0,0;0,0
0;0;0;0;3;0;8;2876;1;3,4770514603616132E-2;1,0;3;2876;0;0,0;0,0
0;0;0;0;3;1;2;2;0;0,0;0,0;3;2;0;0,0;0,0
0;0;0;0;4;0;1;2;0;0,0;0,0;3;2;0;0,0;0,0
0;0;0;0;4;0;4;46;0;0,0;0,0;3;46;0;0,0;0,0
0;0;0;0;4;0;8;1;0;0,0;0,0;3;1;0;0,0;0,0
0;0;0;0;4;1;1;2;0;0,0;0,0;3;2;0;0,0;0,0
0;0;0;0;4;1;4;45;0;0,0;0,0;3;45;0;0,0;0,0
0;0;0;1;2;0;1;2;0;0,0;0,0;3;2;0;0,0;0,0
0;0;0;1;2;0;4;6;0;0,0;0,0;3;6;0;0,0;0,0
0;0;0;1;2;1;4;124;0;0,0;0,0;3;124;0;0,0;0,0
0;0;0;1;3;0;4;1;0;0,0;0,0;3;1;0;0,0;0,0
0;0;0;1;3;0;8;141;6;4,2553191489361701;1,0;0;5;0;0,0;0,0
0;0;0;1;3;0;8;141;6;4,2553191489361701;1,0;3;136;0;0,0;0,0
0;0;0;1;4;0;1;48;0;0,0;0,0;3;48;0;0,0;0,0
0;0;3;3;5;0;4;1;0;0,0;0,0;3;1;0;0,0;0,0
0;0;3;3;5;1;4;1;0;0,0;0,0;3;1;0;0,0;0,0
0;0;4;0;3;0;2;1;0;0,0;0,0;3;1;0;0,0;0,0
0;0;4;0;4;0;4;5;5;100,0;1,0;3;5;0;0,0;0,0
0;0;4;0;4;1;4;84;0;0,0;0,0;3;84;0;0,0;0,0
0;0;4;1;3;0;2;2;2;100,0;1,0;3;2;0;0,0;0,0
0;0;4;1;3;0;8;23;18;78,260869565217391;1,0;0;1;0;0,0;0,0
0;0;4;1;3;0;8;23;18;78,260869565217391;1,0;3;22;0;0,0;0,0
0;0;4;1;4;0;1;37;37;100,0;1,0;3;37;0;0,0;0,0
0;0;4;1;4;0;4;170;170;100,0;1,0;3;170;0;0,0;0,0
0;0;5;0;1;1;1;12;0;0,0;0,0;3;12;0;0,0;0,0
0;0;5;0;1;1;4;5;0;0,0;0,0;3;5;0;0,0;0,0
0;0;5;0;2;1;4;44;0;0,0;0,0;3;44;0;0,0;0,0
0;0;5;0;3;1;2;6;0;0,0;0,0;3;6;0;0,0;0,0
0;0;5;0;4;0;4;1;0;0,0;0,0;3;1;0;0,0;0,0
0;0;5;0;4;1;1;43;0;0,0;0,0;3;43;0;0,0;0,0
0;2;0;0;4;0;1;5;0;0,0;0,0;3;5;0;0,0;0,0
0;2;0;0;4;0;4;888;16;1,8018018018018018;1,0;3;888;0;0,0;0,0
0;2;0;0;4;0;8;5;0;0,0;0,0;3;5;0;0,0;0,0
0;2;0;0;4;1;1;292;0;0,0;0,0;3;292;0;0,0;0,0
0;2;0;0;4;1;4;1178;0;0,0;0,0;3;1178;0;0,0;0,0
0;2;0;0;4;1;8;141;0;0,0;0,0;3;141;0;0,0;0,0
0;2;0;0;5;1;2;9;0;0,0;0,0;3;9;0;0,0;0,0
0;2;0;0;5;1;5;3;0;0,0;0,0;3;3;0;0,0;0,0
0;2;0;1;1;0;1;10;0;0,0;0,0;3;10;0;0,0;0,0
0;2;0;1;1;0;4;229;0;0,0;0,0;0;4;0;0,0;0,0
0;2;0;1;1;0;4;229;0;0,0;0,0;3;225;0;0,0;0,0
0;2;0;1;1;0;8;1;0;0,0;0,0;3;1;0;0,0;0,0
0;2;0;1;1;1;4;1692;0;0,0;0,0;0;3;0;0,0;0,0
0;2;0;1;1;1;4;1692;0;0,0;0,0;3;1689;0;0,0;0,0
0;2;0;1;1;1;6;11;0;0,0;0,0;3;11;0;0,0;0,0
0;2;0;1;2;0;1;1;0;0,0;0,0;3;1;0;0,0;0,0
0;2;2;1;4;0;1;652850;3;4,5952362717316381E-4;1,0;0;3181;0;0,0;0,0
0;2;2;1;4;0;1;652850;3;4,5952362717316381E-4;1,0;3;649633;0;0,0;0,0
0;2;2;1;4;0;2;181;0;0,0;0,0;3;181;0;0,0;0,0
0;2;2;1;4;0;3;1287;0;0,0;0,0;3;1287;0;0,0;0,0
0;2;2;1;4;0;4;397375;73;1,8370556778861277E-2;1,0;0;15638;0;0,0;0,0
0;2;2;1;4;0;4;397375;73;1,8370556778861277E-2;1,0;3;381737;0;0,0;0,0
0;2;2;1;4;0;6;5888;0;0,0;0,0;3;5888;0;0,0;0,0
0;2;2;1;4;0;8;40219;0;0,0;0,0;3;39143;0;0,0;0,0
0;2;2;1;4;0;8;40219;0;0,0;0,0;0;1076;0;0,0;0,0
0;2;2;1;4;1;0;1;0;0,0;0,0;3;1;0;0,0;0,0
0;2;2;1;4;1;1;22982;0;0,0;0,0;3;22979;0;0,0;0,0
0;2;2;1;4;1;1;22982;0;0,0;0,0;0;3;0;0,0;0,0
0;2;2;1;4;1;2;1;0;0,0;0,0;3;1;0;0,0;0,0
0;2;2;1;4;1;3;819;0;0,0;0,0;3;819;0;0,0;0,0
0;2;2;1;4;1;4;76769;0;0,0;0,0;0;102;0;0,0;0,0
0;2;2;1;4;1;4;76769;0;0,0;0,0;3;76667;0;0,0;0,0
0;2;3;2;1;0;4;2;0;0,0;0,0;3;2;0;0,0;0,0
0;2;3;3;1;0;1;2;0;0,0;0,0;3;2;0;0,0;0,0
0;2;3;3;1;0;4;267;0;0,0;0,0;0;2;0;0,0;0,0
0;2;3;3;1;0;4;267;0;0,0;0,0;3;265;0;0,0;0,0
0;2;3;3;1;0;8;2;0;0,0;0,0;3;2;0;0,0;0,0
