METODO;URI;STATUS;URL;USERAGENT;COOKIE;BROWSER;QSTATUS;SSTATUS;MSTATUS;LSTATUS;ACAO;QREGRA;SREGRA;MREGRA;LREGRA
0;0;0;0;2;1;4;2;0;0,0;0,0;3;2;0;0,0;0,0
0;0;0;0;3;0;2;1;0;0,0;0,0;3;1;0;0,0;0,0
0;0;0;0;3;0;8;2156;19;0,88126159554730976;1,0;3;2156;0;0,0;0,0
0;0;0;0;3;1;2;2;0;0,0;0,0;3;2;0;0,0;0,0
0;0;0;0;4;0;1;2;0;0,0;0,0;3;2;0;0,0;0,0
0;0;0;0;4;0;4;33;1;3,0303030303030303;1,0;3;33;0;0,0;0,0
0;0;0;0;4;1;1;8;0;0,0;0,0;3;8;0;0,0;0,0
0;0;0;0;4;1;4;58;0;0,0;0,0;3;58;0;0,0;0,0
0;0;0;0;4;1;8;18;0;0,0;0,0;3;18;0;0,0;0,0
0;0;0;1;1;0;4;6;0;0,0;0,0;3;6;0;0,0;0,0
0;0;0;1;2;0;1;3;0;0,0;0,0;3;3;0;0,0;0,0
0;0;0;1;2;0;4;10;0;0,0;0,0;3;10;0;0,0;0,0
0;0;0;1;2;1;4;147;0;0,0;0,0;3;147;0;0,0;0,0
0;0;0;1;3;0;2;7;0;0,0;0,0;3;7;0;0,0;0,0
0;0;0;1;3;0;8;71;5;7,042253521126761;1,0;0;3;0;0,0;0,0
0;0;0;1;3;0;8;71;5;7,042253521126761;1,0;3;68;0;0,0;0,0
0;0;3;3;3;1;8;2;0;0,0;0,0;3;2;0;0,0;0,0
0;0;3;3;4;0;2;2;0;0,0;0,0;3;2;0;0,0;0,0
0;0;3;3;4;0;4;2;0;0,0;0,0;3;2;0;0,0;0,0
0;0;3;3;4;1;2;2;0;0,0;0,0;3;2;0;0,0;0,0
0;0;3;3;4;1;4;2;0;0,0;0,0;3;2;0;0,0;0,0
0;0;3;3;5;0;2;1;0;0,0;0,0;3;1;0;0,0;0,0
0;0;3;3;5;0;4;1;0;0,0;0,0;3;1;0;0,0;0,0
