METODO;URI;STATUS;URL;USERAGENT;COOKIE;BROWSER;QSTATUS;SSTATUS;MSTATUS;LSTATUS;ACAO;QREGRA;SREGRA;MREGRA;LREGRA
0;0;0;1;3;0;4;1;0;0,0;0,0;3;1;0;0,0;0,0
0;0;0;1;4;1;8;2;0;0,0;0,0;3;2;0;0,0;0,0
0;0;0;3;4;0;1;3;0;0,0;0,0;3;3;0;0,0;0,0
0;0;2;0;2;1;4;306;0;0,0;0,0;3;306;0;0,0;0,0
0;0;2;0;3;1;8;4;0;0,0;0,0;3;4;0;0,0;0,0
0;0;2;1;2;0;4;255;0;0,0;0,0;3;255;0;0,0;0,0
0;0;2;1;3;0;8;5037;145;2,8786976374826287;1,0;3;4911;0;0,0;0,0
0;0;2;1;3;0;8;5037;145;2,8786976374826287;1,0;0;126;0;0,0;0,0
0;0;2;1;4;0;2;40;0;0,0;0,0;3;40;0;0,0;0,0
0;0;2;2;1;0;4;3;0;0,0;0,0;3;3;0;0,0;0,0
0;0;2;3;3;1;8;202;0;0,0;0,0;3;202;0;0,0;0,0
0;0;3;0;1;0;4;36;0;0,0;0,0;3;36;0;0,0;0,0
0;0;3;3;1;0;4;48;0;0,0;0,0;3;48;0;0,0;0,0
0;0;4;0;4;0;4;4;3;75,0;1,0;3;4;0;0,0;0,0
0;0;4;1;3;1;8;1;1;100,0;1,0;3;1;0;0,0;0,0
0;0;5;0;2;1;4;14;0;0,0;0,0;3;14;0;0,0;0,0
0;2;3;1;1;1;5;1;0;0,0;0,0;3;1;0;0,0;0,0
0;2;3;1;5;1;1;4;0;0,0;0,0;3;4;0;0,0;0,0
0;2;3;3;3;1;4;6;0;0,0;0,0;3;6;0;0,0;0,0
0;2;4;0;4;1;8;1;0;0,0;0,0;3;1;0;0,0;0,0
0;2;5;0;4;0;8;1;1;100,0;1,0;3;1;0;0,0;0,0
0;2;5;1;4;1;4;4;0;0,0;0,0;3;4;0;0,0;0,0
0;3;0;0;1;1;1;10;0;0,0;0,0;3;10;0;0,0;0,0
0;3;0;0;2;0;1;1;0;0,0;0,0;3;1;0;0,0;0,0
0;3;0;2;4;0;4;3;0;0,0;0,0;3;3;0;0,0;0,0
0;3;2;0;1;1;8;18;0;0,0;0,0;3;18;0;0,0;0,0
0;3;2;0;4;0;4;1401;0;0,0;0,0;3;1401;0;0,0;0,0
0;3;2;1;1;0;8;98;0;0,0;0,0;3;98;0;0,0;0,0
0;3;2;1;2;1;1;9;0;0,0;0,0;3;9;0;0,0;0,0
0;3;2;2;2;1;4;1;0;0,0;0,0;3;1;0;0,0;0,0
0;3;2;3;3;1;4;9;0;0,0;0,0;3;9;0;0,0;0,0
0;3;3;0;1;1;1;2;0;0,0;0,0;3;2;0;0,0;0,0
0;3;3;3;3;1;4;9;0;0,0;0,0;3;9;0;0,0;0,0
0;3;4;0;4;1;8;9;0;0,0;0,0;3;9;0;0,0;0,0
0;3;4;1;4;0;8;2;0;0,0;0,0;3;2;0;0,0;0,0
0;3;5;0;1;1;1;1;0;0,0;0,0;3;1;0;0,0;0,0
0;3;5;1;1;0;1;1;0;0,0;0,0;3;1;0;0,0;0,0
0;3;5;1;4;1;4;37;0;0,0;0,0;3;37;0;0,0;0,0
0;3;5;3;4;0;8;1;1;100,0;1,0;3;1;0;0,0;0,0
1;1;2;1;3;0;8;2;0;0,0;0,0;3;2;0;0,0;0,0
1;1;5;1;3;0;8;2;0;0,0;0,0;3;2;0;0,0;0,0
1;2;2;1;1;0;1;79;0;0,0;0,0;3;79;0;0,0;0,0
1;3;2;1;1;0;8;2;0;0,0;0,0;3;2;0;0,0;0,0
1;3;2;1;3;1;8;2;0;0,0;0,0;3;2;0;0,0;0,0
1;3;3;1;1;0;1;4;0;0,0;0,0;3;4;0;0,0;0,0
2;0;2;0;3;1;4;1;0;0,0;0,0;3;1;0;0,0;0,0
2;0;4;0;1;1;4;1;0;0,0;0,0;3;1;0;0,0;0,0
2;0;4;0;4;1;1;19;0;0,0;0,0;3;19;0;0,0;0,0
0;3;0;0;5;1;1;1;0;0,0;0,0;3;1;0;0,0;0,0
0;3;0;1;1;1;4;34;0;0,0;0,0;3;34;0;0,0;0,0
0;3;0;1;2;0;1;25;0;0,0;0,0;3;25;0;0,0;0,0
0;3;0;1;3;1;2;94;0;0,0;0,0;3;94;0;0,0;0,0
0;3;0;1;4;1;1;138;0;0,0;0,0;3;138;0;0,0;0,0
0;3;0;2;4;1;4;4;0;0,0;0,0;3;4;0;0,0;0,0
0;3;2;0;1;0;1;26;0;0,0;0,0;3;26;0;0,0;0,0
0;3;2;0;2;0;4;229;0;0,0;0,0;3;229;0;0,0;0,0
0;3;2;0;4;1;4;282639;0;0,0;0,0;0;64;0;0,0;0,0
0;3;2;0;4;1;4;282639;0;0,0;0,0;3;282575;0;0,0;0,0
0;3;2;1;3;0;1;21;0;0,0;0,0;3;21;0;0,0;0,0
0;3;2;1;3;1;0;1;0;0,0;0,0;3;1;0;0,0;0,0
0;3;2;1;4;0;4;89550;0;0,0;0,0;3;89414;0;0,0;0,0
0;3;2;1;4;0;4;89550;0;0,0;0,0;0;136;0;0,0;0,0
